,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,food_inflation,headline_inflation,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_6,Battles,Remote violence,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,CE official,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality
,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010,national,national,901001,901002,901003,901004,901005,901006,901007,901008,901009,901001,901002,901003,901004,901005,901006,901007,901008,901009,901001,901002,901003,901004,901005,901006,901007,901008,901001,901002,901003,901004,901005,901008,901009,901006,901009,901001,901001,901001,901002,901002,901003,901003,901004,901004,901005,901005,901006,901006,901007,901007,901008,901008,901009,901009,901010,901010,national,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,ndvi_anomaly,901007,901006,901005,901004,901003,901002,901001,901010,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010
2022-07-14,0.371156044,0.460763969,0.342181816,0.375857773,0.333203011,0.253717537,0.442423363,0.551023521,0.409845009,0.568625641,0.518191528,0.549567299,0.393363647,0.603379021,0.424133301,0.523531532,0.510699959,0.556819382,0.554973221,0.654031067,32.31290323,30.20967742,2.056491935,1.315410138,-0.236209677,1.48483871,0.947753456,1.341290323,0.485483871,2.35483871,1.106193548,-0.163010753,0.262016129,0.158817204,0.305806452,0.134354839,-0.196935484,0.206935484,0.451612903,0.883225806,0.228709677,0.272903226,3.595483871,0.725983607,1.473870968,0.793064516,1.624032258,2.340737705,0.671774194,1.683548387,0.078032787,0.553064516,0.340645161,0.688043478,1.444516129,2.229344262,2.423064516,345,0,197,0,0,11,0,0,0,4,1,0,1,1,2,0,1,0,3,3,1,113.8066667,15.4583,47.0312,47.0899,47.7459,33.9226,30.1698,25.4571,42.8769,39.4939,53.2727,0.863414,0.973923,1.022698,1.00815,0.933273,0.921646,0.939423,1.144366,0.998012,1.021012,0.76914,0.891457,0.951967,0.847857,0.83936,0.739516,0.76669,1.006645,0.891135,0.905925,0.5727,0.7585,0.6674,0.6512,0.5914,0.6707,0.7091,0.6946,0.5862,0.6973,0.96223,ndvi_anomaly,0.978109,1.003118,0.989348,0.971031,0.989806,1.018554,0.988148,0.982728,1,1,1,1,1,1,1,1,1,1
2022-07-15,0.363906708,0.442664452,0.331724701,0.38149498,0.33168766,0.243653355,0.47780571,0.565350037,0.409845009,0.5829356,0.516208153,0.564988708,0.385727005,0.599412079,0.418221245,0.517051659,0.549345627,0.577742157,0.554973221,0.641162872,32.37741935,30.25806452,2.039435484,1.338709677,-0.199677419,1.443709677,0.972920507,1.325322581,0.508870968,2.312043011,1.107548387,-0.147419355,0.281129032,0.153870968,0.281451613,0.159005376,-0.177983871,0.235483871,0.456236559,0.908306452,0.259677419,0.283225806,3.513870968,0.756393443,1.425967742,0.824516129,1.637258065,2.322295082,0.734193548,1.708387097,0.057213115,0.544516129,0.39516129,0.702608696,1.461129032,2.225737705,2.384516129,370,0,197,0,0,12,0,0,0,4,1,0,1,1,2,0,1,0,3,3,1,114.08,14.83053,43.6937,43.8708,45.44426,32.60415,28.9698,24.5771,39.57383,37.05305,49.78407,0.8504582,0.9727636,1.0197246,0.9931489,0.9161056,0.9000874,0.9156827,1.1377768,0.9880091,1.0187984,0.7629845,0.8739281,0.9316432,0.8399019,0.8309629,0.7323292,0.7592531,0.9909318,0.8753627,0.8880343,0.57243,0.75904,0.66837,0.65129,0.5923,0.67042,0.70878,0.69447,0.58679,0.69871,0.9633418,ndvi_anomaly,0.9792868,1.0031427,0.9899009,0.9708381,0.9893961,1.0190711,0.9886913,0.983843,1,1,1,1,1,1,1,1,1,1
2022-07-16,0.386078224,0.43692585,0.340481491,0.394607506,0.34618763,0.238906097,0.46286232,0.586307602,0.435767937,0.612589073,0.499576187,0.58284874,0.397074089,0.608754234,0.4241782,0.515777779,0.569021759,0.590407791,0.546198692,0.667343979,32.44193548,30.30645161,2.022379032,1.362009217,-0.163145161,1.402580645,0.998087558,1.309354839,0.532258065,2.269247312,1.108903226,-0.131827957,0.300241935,0.148924731,0.257096774,0.183655914,-0.159032258,0.264032258,0.460860215,0.933387097,0.290645161,0.293548387,3.432258065,0.786803279,1.378064516,0.855967742,1.650483871,2.303852459,0.796612903,1.733225806,0.036393443,0.535967742,0.449677419,0.717173913,1.477741935,2.222131148,2.345967742,396,0,198,0,0,12,0,0,0,4,1,0,1,1,2,0,1,0,3,3,1,114.08,14.20276,40.3562,40.6517,43.14262,31.2857,27.7698,23.6971,36.27076,34.6122,46.29544,0.8375024,0.9716042,1.0167512,0.9781478,0.8989382,0.8785288,0.8919424,1.1311876,0.9780062,1.0165848,0.756829,0.8563992,0.9113194,0.8319468,0.8225658,0.7251424,0.7518162,0.9752186,0.8595904,0.8701436,0.57216,0.75958,0.66934,0.65138,0.5932,0.67014,0.70846,0.69434,0.58738,0.70012,0.9644536,ndvi_anomaly,0.9804646,1.0031674,0.9904538,0.9706452,0.9889862,1.0195882,0.9892346,0.984958,1,1,1,1,1,1,1,1,1,1
2022-07-17,0.416892624,0.432253838,0.355286179,0.41421257,0.370777969,0.257198753,0.502241898,0.580552788,0.432331734,0.600105247,0.499375572,0.556034813,0.437135582,0.653690796,0.391523209,0.524501228,0.585217438,0.612720604,0.549078751,0.630578957,32.50645161,30.35483871,2.005322581,1.385308756,-0.126612903,1.361451613,1.023254608,1.293387097,0.555645161,2.226451613,1.110258065,-0.116236559,0.319354839,0.143978495,0.232741935,0.208306452,-0.140080645,0.292580645,0.465483871,0.958467742,0.321612903,0.303870968,3.350645161,0.817213115,1.33016129,0.887419355,1.663709677,2.285409836,0.859032258,1.758064516,0.01557377,0.527419355,0.504193548,0.73173913,1.494354839,2.21852459,2.307419355,397,0,198,0,0,12,0,0,0,4,1,0,1,1,2,0,1,0,3,3,1,113.99,13.57499,37.0187,37.4326,40.84098,29.96725,26.5698,22.8171,32.96769,32.17135,42.80681,0.8245466,0.9704448,1.0137778,0.9631467,0.8817708,0.8569702,0.8682021,1.1245984,0.9680033,1.0143712,0.7506735,0.8388703,0.8909956,0.8239917,0.8141687,0.7179556,0.7443793,0.9595054,0.8438181,0.8522529,0.57189,0.76012,0.67031,0.65147,0.5941,0.66986,0.70814,0.69421,0.58797,0.70153,0.9655654,ndvi_anomaly,0.9816424,1.0031921,0.9910067,0.9704523,0.9885763,1.0201053,0.9897779,0.986073,1,1,1,1,1,1,1,1,1,1
2022-07-18,0.428627701,0.425164452,0.36615448,0.439043884,0.391515541,0.257394409,0.504050446,0.611657562,0.446209335,0.595631561,0.500404625,0.565936775,0.444239578,0.64250061,0.40242485,0.533658714,0.587450104,0.582484818,0.557624588,0.62544735,32.57096774,30.40322581,1.988266129,1.408608295,-0.090080645,1.320322581,1.048421659,1.277419355,0.579032258,2.183655914,1.111612903,-0.100645161,0.338467742,0.139032258,0.208387097,0.232956989,-0.121129032,0.321129032,0.470107527,0.983548387,0.352580645,0.314193548,3.269032258,0.847622951,1.282258065,0.918870968,1.676935484,2.266967213,0.921451613,1.782903226,-0.005245902,0.518870968,0.558709677,0.746304348,1.510967742,2.214918033,2.268870968,396,0,198,0,0,12,0,0,0,4,1,0,1,1,2,0,1,0,3,3,1,113.99,12.94722,33.6812,34.2135,38.53934,28.6488,25.3698,21.9371,29.66462,29.7305,39.31818,0.8115908,0.9692854,1.0108044,0.9481456,0.8646034,0.8354116,0.8444618,1.1180092,0.9580004,1.0121576,0.744518,0.8213414,0.8706718,0.8160366,0.8057716,0.7107688,0.7369424,0.9437922,0.8280458,0.8343622,0.57162,0.76066,0.67128,0.65156,0.595,0.66958,0.70782,0.69408,0.58856,0.70294,0.9666772,ndvi_anomaly,0.9828202,1.0032168,0.9915596,0.9702594,0.9881664,1.0206224,0.9903212,0.987188,1,1,1,1,1,1,1,1,1,1
2022-07-19,0.421585121,0.408828011,0.359704399,0.425742416,0.383399277,0.287583866,0.500109863,0.635172539,0.437696266,0.612752991,0.496173134,0.539214249,0.465844727,0.655560608,0.388609047,0.546888885,0.58136097,0.574185448,0.570324554,0.637505112,32.63548387,30.4516129,1.971209677,1.431907834,-0.053548387,1.279193548,1.07358871,1.261451613,0.602419355,2.140860215,1.112967742,-0.085053763,0.357580645,0.134086022,0.184032258,0.257607527,-0.102177419,0.349677419,0.474731183,1.008629032,0.383548387,0.324516129,3.187419355,0.878032787,1.234354839,0.950322581,1.69016129,2.24852459,0.983870968,1.807741935,-0.026065574,0.510322581,0.613225806,0.760869565,1.527580645,2.211311475,2.230322581,417,0,200,0,0,12,0,0,0,4,1,0,1,1,2,0,1,0,3,3,1,113.99,12.31945,30.3437,30.9944,36.2377,27.33035,24.1698,21.0571,26.36155,27.28965,35.82955,0.798635,0.968126,1.007831,0.9331445,0.847436,0.813853,0.8207215,1.11142,0.9479975,1.009944,0.7383625,0.8038125,0.850348,0.8080815,0.7973745,0.703582,0.7295055,0.928079,0.8122735,0.8164715,0.57135,0.7612,0.67225,0.65165,0.5959,0.6693,0.7075,0.69395,0.58915,0.70435,0.967789,ndvi_anomaly,0.983998,1.0032415,0.9921125,0.9700665,0.9877565,1.0211395,0.9908645,0.988303,1,1,1,1,1,1,1,1,1,1
2022-07-20,0.438926277,0.390259399,0.348413239,0.467420769,0.390346146,0.287314034,0.515826988,0.614157257,0.445814056,0.627972527,0.488992271,0.541190567,0.498689957,0.690733032,0.367415199,0.560284424,0.586753998,0.604927216,0.602425728,0.653788986,32.7,30.5,1.954153226,1.455207373,-0.017016129,1.238064516,1.09875576,1.245483871,0.625806452,2.098064516,1.114322581,-0.069462366,0.376693548,0.129139785,0.159677419,0.282258065,-0.083225806,0.378225806,0.479354839,1.033709677,0.414516129,0.33483871,3.105806452,0.908442623,1.186451613,0.981774194,1.703387097,2.230081967,1.046290323,1.832580645,-0.046885246,0.501774194,0.667741935,0.775434783,1.544193548,2.207704918,2.191774194,414,0,200,0,0,12,0,0,0,11,4,0,1,1,2,0,1,0,3,3,1,114.1133333,11.69168,27.0062,27.7753,33.93606,26.0119,22.9698,20.1771,23.05848,24.8488,32.34092,0.7856792,0.9669666,1.0048576,0.9181434,0.8302686,0.7922944,0.7969812,1.1048308,0.9379946,1.0077304,0.732207,0.7862836,0.8300242,0.8001264,0.7889774,0.6963952,0.7220686,0.9123658,0.7965012,0.7985808,0.57108,0.76174,0.67322,0.65174,0.5968,0.66902,0.70718,0.69382,0.58974,0.70576,0.9689008,ndvi_anomaly,0.9851758,1.0032662,0.9926654,0.9698736,0.9873466,1.0216566,0.9914078,0.989418,1,1,1,1,1,1,1,1,1,1
2022-07-21,0.456324806,0.398491211,0.344216919,0.558047447,0.408093948,0.278029785,0.545829926,0.590185394,0.449523888,0.661377792,0.449478111,0.52709549,0.492246017,0.743318787,0.364754753,0.554335403,0.600371284,0.638961945,0.567433891,0.634550018,32.78064516,30.54967742,1.937096774,1.478506912,0.019516129,1.196935484,1.123922811,1.229516129,0.649193548,2.055268817,1.115677419,-0.053870968,0.395806452,0.124193548,0.135322581,0.306908602,-0.064274194,0.406774194,0.483978495,1.058790323,0.445483871,0.34516129,3.024193548,0.938852459,1.138548387,1.013225806,1.716612903,2.211639344,1.108709677,1.857419355,-0.067704918,0.493225806,0.722258065,0.79,1.560806452,2.204098361,2.153225806,415,0,200,0,0,12,0,0,0,18,4,0,1,1,2,0,1,0,3,3,1,114.2366667,11.06391,23.6687,24.5562,31.63442,24.69345,21.7698,19.2971,19.75541,22.40795,28.85229,0.7727234,0.9658072,1.0018842,0.9031423,0.8131012,0.7707358,0.7732409,1.0982416,0.9279917,1.0055168,0.7260515,0.7687547,0.8097004,0.7921713,0.7805803,0.6892084,0.7146317,0.8966526,0.7807289,0.7806901,0.57081,0.76228,0.67419,0.65183,0.5977,0.66874,0.70686,0.69369,0.59033,0.70717,0.9700126,ndvi_anomaly,0.9863536,1.0032909,0.9932183,0.9696807,0.9869367,1.0221737,0.9919511,0.990533,1,1,1,1,1,1,1,1,1,1
2022-07-22,0.460904961,0.390147781,0.363552971,0.581895485,0.412006493,0.271048965,0.563212967,0.596387482,0.482004051,0.664388123,0.453439331,0.564843445,0.512681656,0.751382675,0.369816437,0.549707336,0.592584572,0.619352798,0.59878376,0.617925072,32.86129032,30.59935484,1.920040323,1.501806452,0.056048387,1.155806452,1.149089862,1.213548387,0.672580645,2.012473118,1.117032258,-0.03827957,0.414919355,0.119247312,0.110967742,0.33155914,-0.045322581,0.435322581,0.488602151,1.083870968,0.476451613,0.355483871,2.942580645,0.969262295,1.090645161,1.044677419,1.72983871,2.193196721,1.171129032,1.882258065,-0.08852459,0.484677419,0.776774194,0.804565217,1.577419355,2.200491803,2.114677419,411,0,201,0,0,12,0,0,0,24,4,0,1,1,2,0,1,0,3,3,1,114.36,10.43614,20.3312,21.3371,29.33278,23.375,20.5698,18.4171,16.45234,19.9671,25.36366,0.7597676,0.9646478,0.9989108,0.8881412,0.7959338,0.7491772,0.7495006,1.0916524,0.9179888,1.0033032,0.719896,0.7512258,0.7893766,0.7842162,0.7721832,0.6820216,0.7071948,0.8809394,0.7649566,0.7627994,0.57054,0.76282,0.67516,0.65192,0.5986,0.66846,0.70654,0.69356,0.59092,0.70858,0.9711244,ndvi_anomaly,0.9875314,1.0033156,0.9937712,0.9694878,0.9865268,1.0226908,0.9924944,0.991648,1,1,1,1,1,1,1,1,1,1
2022-07-23,0.478099251,0.384816589,0.388727264,0.59658226,0.414618301,0.268236847,0.594554939,0.605743713,0.513786926,0.668689728,0.440101433,0.552638054,0.50848484,0.752610397,0.371712952,0.543304672,0.593994141,0.597628593,0.586516876,0.610221558,32.94193548,30.64903226,1.902983871,1.525105991,0.092580645,1.114677419,1.174256912,1.197580645,0.695967742,1.969677419,1.118387097,-0.022688172,0.434032258,0.114301075,0.086612903,0.356209677,-0.026370968,0.463870968,0.493225806,1.108951613,0.507419355,0.365806452,2.860967742,0.999672131,1.042741935,1.076129032,1.743064516,2.174754098,1.233548387,1.907096774,-0.109344262,0.476129032,0.831290323,0.819130435,1.594032258,2.196885246,2.076129032,411,0,201,0,0,12,0,0,0,24,4,0,1,1,2,0,1,0,3,3,1,114.36,9.80837,16.9937,18.118,27.03114,22.05655,19.3698,17.5371,13.14927,17.52625,21.87503,0.7468118,0.9634884,0.9959374,0.8731401,0.7787664,0.7276186,0.7257603,1.0850632,0.9079859,1.0010896,0.7137405,0.7336969,0.7690528,0.7762611,0.7637861,0.6748348,0.6997579,0.8652262,0.7491843,0.7449087,0.57027,0.76336,0.67613,0.65201,0.5995,0.66818,0.70622,0.69343,0.59151,0.70999,0.9722362,ndvi_anomaly,0.9887092,1.0033403,0.9943241,0.9692949,0.9861169,1.0232079,0.9930377,0.992763,1,1,1,1,1,1,1,1,1,1
2022-07-24,0.481204529,0.400128517,0.405685158,0.579347954,0.400595512,0.285395622,0.603480263,0.62150219,0.487012596,0.670774841,0.418885155,0.572898445,0.516480827,0.740009918,0.394763184,0.584323082,0.605840111,0.589333191,0.579888344,0.570765038,33.02258065,30.69870968,1.885927419,1.54840553,0.129112903,1.073548387,1.199423963,1.181612903,0.719354839,1.92688172,1.119741935,-0.007096774,0.453145161,0.109354839,0.062258065,0.380860215,-0.007419355,0.492419355,0.497849462,1.134032258,0.538387097,0.376129032,2.779354839,1.030081967,0.99483871,1.107580645,1.756290323,2.156311475,1.295967742,1.931935484,-0.130163934,0.467580645,0.885806452,0.833695652,1.610645161,2.193278689,2.037580645,411,0,201,0,0,12,0,0,0,24,4,0,1,1,2,0,1,0,3,3,1,114.36,9.1806,13.6562,14.8989,24.7295,20.7381,18.1698,16.6571,9.8462,15.0854,18.3864,0.733856,0.962329,0.992964,0.858139,0.761599,0.70606,0.70202,1.078474,0.897983,0.998876,0.707585,0.716168,0.748729,0.768306,0.755389,0.667648,0.692321,0.849513,0.733412,0.727018,0.57,0.7639,0.6771,0.6521,0.6004,0.6679,0.7059,0.6933,0.5921,0.7114,0.973348,ndvi_anomaly,0.989887,1.003365,0.994877,0.969102,0.985707,1.023725,0.993581,0.993878,1,1,1,1,1,1,1,1,1,1
2022-07-25,0.473196678,0.412726669,0.39401371,0.584237175,0.411151199,0.292566185,0.595995712,0.653657227,0.49305748,0.635308647,0.43114254,0.546419182,0.52164772,0.723912964,0.403452415,0.601605453,0.590212135,0.578194542,0.568554459,0.557791748,33.10322581,30.7483871,1.868870968,1.571705069,0.165645161,1.032419355,1.224591014,1.165645161,0.742741935,1.884086022,1.121096774,0.008494624,0.472258065,0.104408602,0.037903226,0.405510753,0.011532258,0.520967742,0.502473118,1.159112903,0.569354839,0.386451613,2.697741935,1.060491803,0.946935484,1.139032258,1.769516129,2.137868852,1.358387097,1.956774194,-0.150983607,0.459032258,0.940322581,0.84826087,1.627258065,2.189672131,1.999032258,410,0,203,0,0,12,0,0,0,24,4,0,1,1,2,0,1,0,3,3,1,113.33,10.92049091,15.56103636,16.97141818,29.16914545,24.25595455,23.03429091,20.19476364,11.78465455,17.75834545,20.95250909,0.756118818,0.953071727,0.997557364,0.879280091,0.785725273,0.737069909,0.727501818,1.087819909,0.908992909,1.002243,0.713140273,0.714894545,0.747442091,0.776826273,0.762331091,0.675643273,0.698707455,0.851650182,0.738841455,0.727597273,0.569509091,0.764590909,0.678390909,0.652227273,0.601081818,0.667818182,0.705754545,0.693290909,0.592963636,0.712963636,0.973545909,ndvi_anomaly,0.991356364,1.003371545,0.994951,0.969356727,0.985754,1.024016727,0.994528,0.995289091,1,1,1,1,1,1,1,1,1,1
2022-07-26,0.484666023,0.411009789,0.390742531,0.589263763,0.394856987,0.291400166,0.563444519,0.694943695,0.477245064,0.650986176,0.421943855,0.556174088,0.518886986,0.727307892,0.412990875,0.587831039,0.625404816,0.598547668,0.545210228,0.547571335,33.18387097,30.79806452,1.851814516,1.595004608,0.202177419,0.991290323,1.249758065,1.149677419,0.766129032,1.841290323,1.122451613,0.024086022,0.491370968,0.099462366,0.013548387,0.43016129,0.030483871,0.549516129,0.507096774,1.184193548,0.600322581,0.396774194,2.616129032,1.090901639,0.899032258,1.170483871,1.782741935,2.11942623,1.420806452,1.981612903,-0.171803279,0.450483871,0.99483871,0.862826087,1.643870968,2.186065574,1.960483871,410,0,202,0,0,12,0,0,0,24,4,0,1,1,2,0,1,0,3,3,1,114.24,12.66038182,17.46587273,19.04393636,33.60879091,27.77380909,27.89878182,23.73242727,13.72310909,20.43129091,23.51861818,0.778381636,0.943814455,1.002150727,0.900421182,0.809851545,0.768079818,0.752983636,1.097165818,0.920002818,1.00561,0.718695545,0.713621091,0.746155182,0.785346545,0.769273182,0.683638545,0.705093909,0.853787364,0.744270909,0.728176545,0.569018182,0.765281818,0.679681818,0.652354545,0.601763636,0.667736364,0.705609091,0.693281818,0.593827273,0.714527273,0.973743818,ndvi_anomaly,0.992825727,1.003378091,0.995025,0.969611455,0.985801,1.024308455,0.995475,0.996700182,1,1,1,1,1,1,1,1,1,1
2022-07-27,0.482453232,0.417460785,0.397757568,0.587590141,0.404479561,0.33324192,0.574757538,0.722019272,0.516570702,0.643258362,0.406750565,0.56379921,0.508257065,0.728862839,0.415434952,0.589202576,0.63570282,0.622807884,0.569219742,0.551517143,33.26451613,30.84774194,1.834758065,1.618304147,0.238709677,0.95016129,1.274925115,1.133709677,0.789516129,1.798494624,1.123806452,0.039677419,0.510483871,0.094516129,-0.010806452,0.454811828,0.049435484,0.578064516,0.51172043,1.209274194,0.631290323,0.407096774,2.534516129,1.121311475,0.851129032,1.201935484,1.795967742,2.100983607,1.483225806,2.006451613,-0.192622951,0.441935484,1.049354839,0.877391304,1.660483871,2.182459016,1.921935484,389,0,131,0,0,12,0,0,0,24,4,0,1,1,2,0,1,0,3,3,1,114.1166667,14.40027273,19.37070909,21.11645455,38.04843636,31.29166364,32.76327273,27.27009091,15.66156364,23.10423636,26.08472727,0.800644455,0.934557182,1.006744091,0.921562273,0.833977818,0.799089727,0.778465455,1.106511727,0.931012727,1.008977,0.724250818,0.712347636,0.744868273,0.793866818,0.776215273,0.691633818,0.711480364,0.855924545,0.749700364,0.728755818,0.568527273,0.765972727,0.680972727,0.652481818,0.602445455,0.667654545,0.705463636,0.693272727,0.594690909,0.716090909,0.973941727,ndvi_anomaly,0.994295091,1.003384636,0.995099,0.969866182,0.985848,1.024600182,0.996422,0.998111273,1,1,1,1,1,1,1,1,1,1
2022-07-28,0.48007534,0.419620895,0.401941528,0.598825645,0.426402283,0.316167259,0.566190338,0.717634506,0.535344162,0.65831749,0.404516754,0.571483192,0.527738419,0.706857147,0.396327248,0.570656662,0.631915588,0.620416222,0.523983994,0.548526344,33.34516129,30.89741935,1.817701613,1.641603687,0.275241935,0.909032258,1.300092166,1.117741935,0.812903226,1.755698925,1.12516129,0.055268817,0.529596774,0.089569892,-0.03516129,0.479462366,0.068387097,0.606612903,0.516344086,1.234354839,0.662258065,0.417419355,2.452903226,1.151721311,0.803225806,1.233387097,1.809193548,2.082540984,1.545645161,2.031290323,-0.213442623,0.433387097,1.103870968,0.891956522,1.677096774,2.178852459,1.883387097,389,0,106,0,0,12,0,0,0,24,4,0,1,1,2,0,1,0,3,3,1,113.9933333,16.14016364,21.27554545,23.18897273,42.48808182,34.80951818,37.62776364,30.80775455,17.60001818,25.77718182,28.65083636,0.822907273,0.925299909,1.011337455,0.942703364,0.858104091,0.830099636,0.803947273,1.115857636,0.942022636,1.012344,0.729806091,0.711074182,0.743581364,0.802387091,0.783157364,0.699629091,0.717866818,0.858061727,0.755129818,0.729335091,0.568036364,0.766663636,0.682263636,0.652609091,0.603127273,0.667572727,0.705318182,0.693263636,0.595554545,0.717654545,0.974139636,ndvi_anomaly,0.995764455,1.003391182,0.995173,0.970120909,0.985895,1.024891909,0.997369,0.999522364,1,1,1,1,1,1,1,1,1,1
2022-07-29,0.468681679,0.415028572,0.398106003,0.594694824,0.445502625,0.338437996,0.543312073,0.69640358,0.571133461,0.649964142,0.416696548,0.57918602,0.521996994,0.701170349,0.41129879,0.575692596,0.598263702,0.605511169,0.528550339,0.563927765,33.42580645,30.94709677,1.800645161,1.664903226,0.311774194,0.867903226,1.325259217,1.101774194,0.836290323,1.712903226,1.126516129,0.070860215,0.548709677,0.084623656,-0.059516129,0.504112903,0.08733871,0.63516129,0.520967742,1.259435484,0.693225806,0.427741935,2.371290323,1.182131148,0.755322581,1.26483871,1.822419355,2.064098361,1.608064516,2.056129032,-0.234262295,0.42483871,1.158387097,0.906521739,1.693709677,2.175245902,1.84483871,385,0,103,0,0,12,0,0,0,24,4,0,1,1,2,0,1,0,3,3,1,113.87,17.88005455,23.18038182,25.26149091,46.92772727,38.32737273,42.49225455,34.34541818,19.53847273,28.45012727,31.21694545,0.845170091,0.916042636,1.015930818,0.963844455,0.882230364,0.861109545,0.829429091,1.125203545,0.953032545,1.015711,0.735361364,0.709800727,0.742294455,0.810907364,0.790099455,0.707624364,0.724253273,0.860198909,0.760559273,0.729914364,0.567545455,0.767354545,0.683554545,0.652736364,0.603809091,0.667490909,0.705172727,0.693254545,0.596418182,0.719218182,0.974337545,ndvi_anomaly,0.997233818,1.003397727,0.995247,0.970375636,0.985942,1.025183636,0.998316,1.000933455,1,1,1,1,1,1,1,1,1,1
2022-07-30,0.47114933,0.429889107,0.41405407,0.611524467,0.461129723,0.323804588,0.551903381,0.714119186,0.604847908,0.636297607,0.423927994,0.567841797,0.533204384,0.690242081,0.406008911,0.563409576,0.598921242,0.624292374,0.531984711,0.59127182,33.50645161,30.99677419,1.78358871,1.688202765,0.348306452,0.826774194,1.350426267,1.085806452,0.859677419,1.670107527,1.127870968,0.086451613,0.567822581,0.079677419,-0.083870968,0.528763441,0.106290323,0.663709677,0.525591398,1.284516129,0.724193548,0.438064516,2.289677419,1.212540984,0.707419355,1.296290323,1.835645161,2.045655738,1.670483871,2.080967742,-0.255081967,0.416290323,1.212903226,0.921086957,1.710322581,2.171639344,1.806290323,385,0,101,0,0,12,0,0,0,24,4,0,1,1,2,0,1,0,3,3,1,112.15,19.61994545,25.08521818,27.33400909,51.36737273,41.84522727,47.35674545,37.88308182,21.47692727,31.12307273,33.78305455,0.867432909,0.906785364,1.020524182,0.984985545,0.906356636,0.892119455,0.854910909,1.134549455,0.964042455,1.019078,0.740916636,0.708527273,0.741007545,0.819427636,0.797041545,0.715619636,0.730639727,0.862336091,0.765988727,0.730493636,0.567054545,0.768045455,0.684845455,0.652863636,0.604490909,0.667409091,0.705027273,0.693245455,0.597281818,0.720781818,0.974535455,ndvi_anomaly,0.998703182,1.003404273,0.995321,0.970630364,0.985989,1.025475364,0.999263,1.002344545,1,1,1,1,1,1,1,1,1,1
